ProspectiveBuyerKey,ProspectAlternateKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,City,StateProvinceCode,PostalCode,Phone,Salutation,Unknown,BikeBuyer,PredictProbability
209,51687241196,Brianna,R,Brown,1980-02-11 00:00:00,M,F,bbrown@cohovineyard.com,20000,0,0,High Schoo,Manual,1,1,2099 San Jose,,Mill Valley,CA,94941,1 (11) 500 555-0184,Ms.,4,1,0.55209115098587702
211,42144488700,Bailey,A,Campbell,1979-09-05 00:00:00,S,F,bcampbell@humongousinsurance.com,50000,0,0,Partial Co,Skilled Manual,0,1,2288 Gingham Way,,Milwaukie,OR,97222,864-555-0111,Ms.,1,1,0.55209115098587702
213,5122,Barbara,T,Chander,1961-03-22 00:00:00,M,F,bchander@contoso.com,50000,1,0,Partial Co,Skilled Manual,1,1,3065 Santa Margarita Parkway,,Trabuco Canyon,CA,92679,1 (11) 500 555-0139,Ms.,4,1,0.55209115098587702
214,3687,Bridget,A,Chander,1947-01-13 00:00:00,S,F,bchander@northwindtraders.com,50000,2,0,Graduate D,Management,0,1,3928 San Francisco,,Everett,WA,98201,1 (11) 500 555-0127,Ms.,1,1,0.55209115098587702
215,1470,Bonnie,R,Chander,1938-09-19 00:00:00,M,F,bchander@woodgrovebank.com,30000,1,0,Bachelors,Skilled Manual,0,1,319 Reva Dr,,Downey,CA,90241,1 (11) 500 555-0171,Ms.,4,1,0.55209115098587702
217,70409124493,Bryan,A,Cook,1972-02-04 00:00:00,M,M,bcook@blueyonderairlines.com,10000,2,2,High Schoo,Manual,1,1,9558 Orchard View Ave.,,Colma,CA,94014,1 (11) 500 555-0179,Mr.,4,1,0.55209115098587702
218,36554759740,Brooke,A,Cox,1972-02-28 00:00:00,M,F,bcox@litwareinc.com,90000,4,4,Bachelors,Management,1,1,584 Azores Circle,,Portland,OR,97205,624-555-0119,Ms.,1,1,0.55209115098587702
220,936,Byron,,Dominguez,1975-08-11 00:00:00,S,M,bdominguez@fabrikam.com,60000,1,0,Graduate D,Professional,0,0,25192 Princeton Rd.,,Springdale,OH,45246,202-555-0118,Mr.,3,1,0.63394120421317401
222,8840,Brandy,L,Engineer,1978-09-13 00:00:00,M,F,bengineer@thephone-company.com,30000,0,0,Partial Co,Clerical,0,1,2601 Cambridge Drive,,Snohomish,WA,98296,1 (11) 500 555-0192,Ms.,1,1,0.55209115098587702
223,4762,Bruce,N,Gil,1983-10-18 00:00:00,S,M,bgil@treyresearch.net,50000,0,0,Partial Co,Skilled Manual,1,1,6178 E. 87th Street,,Puyallup,WA,98371,716-555-0124,Mr.,1,1,0.55209115098587702
225,1499,Barry,,Gonzalez,1980-10-22 00:00:00,M,M,bgonzalez@cpandl.com,20000,0,0,High Schoo,Manual,1,1,6360 Sand Pointe Lane,,Coronado,CA,92118,1 (11) 500 555-0126,Mr.,4,1,0.55209115098587702
226,65185887217,Bryce,E,Gray,1969-05-14 00:00:00,M,M,bgray@cohovineyard.com,80000,0,0,Bachelors,Management,1,1,1796 Westbury Dr.,,Lincoln Acres,CA,91950,428-555-0138,Mr.,4,1,0.55209115098587702
228,5099,Barbara,E,Guo,1958-05-11 00:00:00,S,F,bguo@cohovineyard.com,90000,4,2,High Schoo,Professional,0,1,1239 Linnet Court,,La Jolla,CA,92806,1 (11) 500 555-0138,Ms.,4,1,0.55209115098587702
230,8398,Brent,B,Hu,1980-08-06 00:00:00,S,M,bhu@thephone-company.com,20000,0,0,Partial Hi,Manual,0,1,6385 Mark Twain,,Seattle,WA,98104,1 (11) 500 555-0123,Mr.,1,1,0.55209115098587702
231,29071954488,Brandon,B,Hughes,1973-09-02 00:00:00,M,M,bhughes@adventure-works.com,30000,1,0,Bachelors,Clerical,1,0,288 Almaden Dr.,,Chula Vista,CA,91910,1 (11) 500 555-0112,Mr.,4,1,0.63394120421317401
232,28115698695,Benjamin,M,Jenkins,1967-08-13 00:00:00,M,M,bjenkins@lucernepublishing.com,40000,1,0,Bachelors,Skilled Manual,1,0,5230a Hwy. 2553,,Hixson,TN,37343,1 (11) 500 555-0163,Mr.,5,1,0.63394120421317401
234,63584586977,Bryce,K,Kelly,1965-10-25 00:00:00,M,M,bkelly@alpineskihouse.com,50000,1,0,Partial Co,Skilled Manual,1,1,5587 Stanley Dollar Dr.,,Colma,CA,94014,1 (11) 500 555-0125,Mr.,4,1,0.55209115098587702
235,16813599500,Blake,H,King,1962-02-06 00:00:00,S,M,bking@contoso.com,40000,2,0,Partial Co,Clerical,1,1,Po Box 252525,,Santa Ana,CA,92701,156-555-0190,Mr.,4,1,0.55209115098587702
237,8139,Brittney,,Li,1958-08-26 00:00:00,M,F,bli@northwindtraders.com,30000,1,0,High Schoo,Clerical,1,1,5026 North 104th St.,,Everett,WA,98201,606-555-0144,Ms.,1,1,0.55209115098587702
239,4030,Brendan,,Luo,1953-05-16 00:00:00,S,M,bluo@adventure-works.com,90000,4,1,High Schoo,Management,0,3,3858 Vista Diablo,Unit C,Chula Vista,CA,91910,1 (11) 500 555-0187,Mr.,4,1,0.56077962044793983
240,4055,Brad,S,Luo,1974-05-08 00:00:00,S,M,bluo@contoso.com,60000,1,0,Graduate D,Professional,1,0,4111 Vista Diablo,,San Gabriel,CA,91776,481-555-0140,Mr.,4,1,0.63394120421317401
244,4727,Bruce,R,Malhotra,1970-11-13 00:00:00,S,M,bmalhotra@contoso.com,50000,0,0,Graduate D,Skilled Manual,1,0,San Diego Factory,,San Ysidro,CA,92173,725-555-0129,Mr.,4,1,0.63394120421317401
245,7323,Bobby,W,Martinez,1970-02-09 00:00:00,S,M,bmartinez@northwindtraders.com,80000,5,5,Graduate D,Management,1,3,7435 Ricardo,,Issaquah,WA,98027,1 (11) 500 555-0194,Mr.,1,1,0.56077962044793983
247,8635,Brandi,,Moreno,1962-09-22 00:00:00,S,F,bmoreno@consolidatedmessenger,20000,2,0,Partial Co,Manual,0,1,25550 Executive Dr,,Elgin,IL,60120,1 (11) 500 555-0192,Ms.,3,1,0.55209115098587702
249,930,Byron,,Munoz,1984-04-19 00:00:00,M,M,bmunoz@adventure-works.com,10000,0,0,Bachelors,Manual,0,0,3121 Spar Court,#511,Burlingame,CA,94010,400-555-0168,Mr.,4,1,0.63394120421317401
250,2526,Beth,K,Munoz,1977-07-09 00:00:00,S,F,bmunoz@margiestravel.com,40000,1,1,Bachelors,Skilled Manual,1,0,1873 Lyon Circle,,Bothell,WA,98011,1 (11) 500 555-0118,Ms.,1,1,0.63394120421317401
251,4755,Bruce,,Munoz,1959-06-15 00:00:00,S,M,bmunoz@proseware.com,30000,1,0,High Schoo,Clerical,0,1,2518 Cashew Street,,Lynnwood,WA,98036,116-555-0154,Mr.,1,1,0.55209115098587702
252,9717,Bradley,,Nath,1970-05-22 00:00:00,S,M,bnath@alpineskihouse.com,40000,0,0,Bachelors,Skilled Manual,1,0,2823 Napa Court,,Colma,CA,94014,1 (11) 500 555-0134,Mr.,4,1,0.63394120421317401
254,42939388200,Bailey,,Nelson,1973-01-11 00:00:00,S,F,bnelson@contoso.com,80000,4,4,Graduate D,Management,1,1,23456 Calumet St,,Clearwater,FL,33755,1 (11) 500 555-0126,Ms.,5,1,0.55209115098587702
256,7306,Bobby,M,Patel,1947-03-15 00:00:00,M,M,bpatel@cohovineyard.com,50000,2,0,Graduate D,Management,1,1,8882 Weatherly Way,,Newport Beach,CA,92625,1 (11) 500 555-0173,Mr.,4,1,0.55209115098587702
257,6951,Brenda,N,Patel,1964-09-25 00:00:00,S,F,bpatel@cpandl.com,20000,1,1,Partial Co,Manual,1,0,6529 Buena Vista,,Downey,CA,90241,1 (11) 500 555-0144,Ms.,4,1,0.63394120421317401
258,43731299600,Bailey,,Perez,1970-08-13 00:00:00,S,F,bperez@litwareinc.com,50000,0,0,Graduate D,Skilled Manual,0,0,2612 Berry Dr,,Woodburn,OR,97071,857-555-0112,Ms.,1,1,0.63394120421317401
259,64893038272,Bryan,C,Peterson,1973-02-03 00:00:00,M,M,bpeterson@adventure-works.com,70000,5,0,Graduate D,Professional,1,0,6998 Courthouse Drive,,Chula Vista,CA,91910,220-555-0125,Mr.,4,1,0.63394120421317401
262,3693,Bridget,,Raji,1961-06-22 00:00:00,M,F,braji@consolidatedmessenger,10000,1,0,Partial Co,Manual,1,0,42522 Northrupp,,Fort Wayne,IN,46807,1 (11) 500 555-0177,Ms.,3,1,0.63394120421317401
267,66348345875,Bryan,D,Richardson,1973-05-24 00:00:00,M,M,brichardson@consolidatedmessenger,10000,2,2,High Schoo,Manual,0,1,25050 S. Columbia Ave,,Campbellsville,KY,42718,1 (11) 500 555-0152,Mr.,0,1,0.55209115098587702
268,8855,Brandy,R,Rodriguez,1976-02-07 00:00:00,M,F,brodriguez@cpandl.com,40000,2,2,Partial Co,Clerical,1,0,491 Heights Avenue,,Concord,CA,94519,1 (11) 500 555-0119,Ms.,4,1,0.63394120421317401
271,924,Byron,L,Ruiz,1976-02-24 00:00:00,M,M,bruiz@consolidatedmessenger,50000,1,1,Graduate D,Skilled Manual,1,0,Savannah Festival Outlet,,Savannah,GA,31401,165-555-0138,Mr.,5,1,0.63394120421317401
273,69082037210,Bryce,D,Sanchez,1969-10-15 00:00:00,M,M,bsanchez@contoso.com,30000,2,2,Partial Co,Clerical,1,1,1657 Morengo Ct.,,Torrance,CA,90505,1 (11) 500 555-0193,Mr.,4,1,0.55209115098587702
277,9708,Bradley,J,Shan,1963-03-24 00:00:00,S,M,bshan@blueyonderairlines.com,20000,2,0,Partial Co,Manual,1,1,9518 Lakeview Place,,Colma,CA,94014,1 (11) 500 555-0137,Mr.,4,1,0.55209115098587702
280,4034,Brendan,O,Sharma,1972-09-22 00:00:00,M,M,bsharma@cpandl.com,10000,2,2,High Schoo,Manual,1,1,9494 Buena Vista,,Downey,CA,90241,1 (11) 500 555-0135,Mr.,4,1,0.55209115098587702
283,4051,Brad,P,Shen,1939-07-25 00:00:00,S,M,bshen@adventure-works.com,10000,1,0,Graduate D,Clerical,0,0,2914 St. George Dr.,,Burlingame,CA,94010,1 (11) 500 555-0145,Mr.,4,1,0.63394120421317401
284,16621177792,Blake,L,Smith,1971-01-18 00:00:00,S,M,bsmith@adventure-works.com,60000,0,0,Graduate D,Professional,0,1,7199 Natalie Drive,,Chula Vista,CA,91910,579-555-0146,Mr.,4,1,0.55209115098587702
287,9212,Brett,R,Suri,1964-01-20 00:00:00,S,M,bsuri@lucernepublishing.com,20000,1,1,Partial Co,Manual,1,0,3333 Micro Drive,,Millington,TN,38054,1 (11) 500 555-0190,Mr.,5,1,0.63394120421317401
288,4028,Brendan,,Tang,1961-01-02 00:00:00,M,M,btang@consolidatedmessenger,70000,2,1,Partial Co,Professional,0,0,One Equinox Way,,Sunrise,FL,33322,624-555-0137,Mr.,5,1,0.63394120421317401
290,935,Byron,,Torres,1973-04-09 00:00:00,M,M,btorres@contoso.com,40000,0,0,Graduate D,Clerical,1,0,6835 Lynwood Drive,,Spring Valley,CA,91977,1 (11) 500 555-0154,Mr.,4,1,0.63394120421317401
291,7164,Billy,D,Vazquez,1968-11-11 00:00:00,S,M,bvazquez@contoso.com,80000,4,3,Partial Co,Professional,1,1,1880 Birchwood,,San Gabriel,CA,91776,401-555-0114,Mr.,4,1,0.55209115098587702
297,36044174432,Bailey,D,Watson,1976-02-25 00:00:00,S,F,bwatson@cpandl.com,60000,1,0,Graduate D,Skilled Manual,0,0,683 Larch Ct.,,Concord,CA,94519,437-555-0113,Ms.,4,1,0.63394120421317401
298,83340215100,Benjamin,R,Williams,1969-09-23 00:00:00,M,M,bwilliams@northwindtraders.com,40000,0,0,High Schoo,Skilled Manual,1,1,755 Columbia Ctr Blvd,,Kennewick,WA,99337,912-555-0131,Mr.,1,1,0.55209115098587702
301,8389,Brent,M,Xu,1947-06-01 00:00:00,M,M,bxu@alpineskihouse.com,50000,2,0,Graduate D,Management,1,1,4453 Bannock Ct.,,Colma,CA,94014,1 (11) 500 555-0194,Mr.,4,1,0.55209115098587702
303,8141,Brittney,,Yang,1966-12-10 00:00:00,S,F,byang@adventure-works.com,10000,1,0,Graduate D,Manual,0,0,267 Aspen Drive,,Burlingame,CA,94010,1 (11) 500 555-0147,Ms.,4,1,0.63394120421317401
304,5085,Barbara,,Yang,1972-05-22 00:00:00,M,F,byang@cohovineyard.com,60000,2,2,Bachelors,Professional,1,1,9177 Concord Royale,,Grossmont,CA,91941,1 (11) 500 555-0110,Ms.,4,1,0.55209115098587702
306,1974,Bianca,,Zeng,1959-08-21 00:00:00,S,F,bzeng@blueyonderairlines.com,20000,1,0,Bachelors,Clerical,1,0,4221 Birch Bark Road,,Concord,CA,94519,1 (11) 500 555-0146,Ms.,4,1,0.63394120421317401
311,8963,Craig,J,Alvarez,1961-12-05 00:00:00,S,M,calvarez@cpandl.com,40000,1,0,Partial Co,Clerical,0,1,9950 Edward Ave,,Concord,CA,94519,345-555-0189,Mr.,4,1,0.55209115098587702
312,5029,Christy,C,Anand,1957-11-02 00:00:00,S,F,canand@alpineskihouse.com,120000,3,5,Bachelors,Management,0,3,1782 Poplar Ave.,,Colma,CA,94014,1 (11) 500 555-0162,Ms.,4,1,0.56077962044793983
313,9466,Christine,P,Anand,1973-03-17 00:00:00,M,F,canand@fineartschool.net,90000,1,0,Graduate D,Management,1,0,1792 Belmont Rd.,,Monroe,WA,98272,1 (11) 500 555-0178,Ms.,1,1,0.63394120421317401
316,37584728002,Catherine,T,Bell,1949-07-17 00:00:00,S,F,cbell@contoso.com,40000,5,0,High Schoo,Professional,1,3,9913 Mt. Whitney Way,,San Diego,CA,92102,821-555-0153,Ms.,4,1,0.56077962044793983
317,58958827853,Carson,D,Bennett,1976-09-14 00:00:00,M,M,cbennett@contoso.com,30000,0,0,High Schoo,Manual,1,1,Stevens Creek Shopping Center,,San Jose,CA,95112,1 (11) 500 555-0192,Mr.,4,1,0.55209115098587702
319,3842,Cassie,R,Bhat,1967-01-18 00:00:00,M,F,cbhat@adatum.com,70000,0,0,Bachelors,Professional,1,1,5485 Wee Donegal,#27,Bellflower,CA,90706,1 (11) 500 555-0115,Ms.,4,1,0.55209115098587702
320,317,Clarence,D,Bhat,1963-11-24 00:00:00,S,M,cbhat@blueyonderairlines.com,90000,1,0,Bachelors,Professional,0,1,2033 Woodbury Place,,Concord,CA,94519,1 (11) 500 555-0161,Mr.,4,1,0.55209115098587702
323,22966404557,Caleb,,Bryant,1976-08-26 00:00:00,M,M,cbryant@fabrikam.com,50000,1,0,Graduate D,Skilled Manual,0,0,8323 Rock Oak Road,,Beaverton,OR,97005,153-555-0178,Mr.,1,1,0.63394120421317401
324,2448,Claudia,,Cai,1951-04-11 00:00:00,S,F,ccai@fineartschool.net,50000,2,1,Bachelors,Management,1,1,3014 Stanford Street,,Marysville,WA,98270,140-555-0112,Ms.,1,1,0.55209115098587702
326,75445476174,Connor,F,Carter,1959-08-11 00:00:00,S,M,ccarter@alpineskihouse.com,130000,3,4,Partial Co,Professional,1,3,952 Norman Ave.,,Chula Vista,CA,91910,1 (11) 500 555-0136,Mr.,4,1,0.56077962044793983
329,5628,Clayton,B,Chander,1970-10-27 00:00:00,M,M,cchander@fabrikam.com,40000,0,0,Bachelors,Skilled Manual,1,0,7511 Cooper Dr.,,Beaverton,OR,97005,1 (11) 500 555-0112,Mr.,1,1,0.63394120421317401
330,5475,Colleen,M,Chander,1965-04-11 00:00:00,M,F,cchander@fineartschool.net,10000,1,0,Bachelors,Manual,0,0,4858 El Molino Dr.,,Olympia,WA,98501,1 (11) 500 555-0199,Ms.,1,1,0.63394120421317401
331,9739,Chad,,Chander,1961-05-10 00:00:00,S,M,cchander@thephone-company.com,70000,2,1,Partial Co,Professional,1,0,9006 Woodside Way,,Redmond,WA,98052,623-555-0112,Mr.,1,1,0.63394120421317401
333,8508,Curtis,G,Chen,1974-04-15 00:00:00,M,M,cchen@fabrikam.com,50000,1,1,Bachelors,Skilled Manual,1,1,3605 Sinclair Ave.,,Charlotte,NC,28202,568-555-0111,Mr.,5,1,0.55209115098587702
337,39690621500,Caitlin,C,Cook,1960-05-15 00:00:00,M,F,ccook@alpineskihouse.com,70000,4,3,Partial Co,Professional,1,0,The Citadel/commerce,,City Of Commerce,CA,90040,744-555-0147,Ms.,4,1,0.63394120421317401
339,81879768371,Cameron,J,Davis,1966-08-03 00:00:00,M,M,cdavis@adventure-works.com,20000,1,0,Graduate D,Clerical,0,0,2909 Toyon Dr.,,Burlingame,CA,94010,1 (11) 500 555-0198,Mr.,4,1,0.63394120421317401
341,148,Cedric,A,Deng,1971-07-04 00:00:00,S,M,cdeng@consolidatedmessenger,40000,0,0,Bachelors,Clerical,0,0,7682 Fern Leaf Lane,,Boston,MA,2113,1 (11) 500 555-0139,Mr.,2,1,0.63394120421317401
342,9443,Christine,P,Deng,1972-02-13 00:00:00,S,F,cdeng@wingtiptoys.com,60000,2,2,Bachelors,Professional,1,1,1242 Frayne Lane,,Yakima,WA,98901,1 (11) 500 555-0114,Ms.,1,1,0.55209115098587702
344,8313,Carrie,R,Dominguez,1976-04-16 00:00:00,S,F,cdominguez@cpandl.com,100000,0,5,High Schoo,Management,1,3,80 Sunview Terrace,,El Cajon,CA,92020,1 (11) 500 555-0139,Ms.,4,1,0.56077962044793983
346,20114132761,Charles,A,Edwards,1973-04-17 00:00:00,S,M,cedwards@contoso.com,90000,2,0,Bachelors,Professional,0,0,2530 Willow Court,,Clearwater,FL,33755,1 (11) 500 555-0153,Mr.,5,1,0.63394120421317401
347,6980,Candace,,Engineer,1951-07-02 00:00:00,S,F,cengineer@adventure-works.com,70000,4,1,Bachelors,Management,0,1,7970 Jewett Ave.,,Burbank,CA,91502,555-555-0125,Ms.,4,1,0.55209115098587702
350,23214331900,Connor,,Foster,1963-06-11 00:00:00,M,M,cfoster@litwareinc.com,70000,1,0,Graduate D,Professional,1,1,3985 Jacqueline Drive,,Salem,OR,97301,846-555-0160,Mr.,1,1,0.55209115098587702
351,6990,Candace,,Garcia,1966-11-13 00:00:00,M,F,cgarcia@contoso.com,10000,1,0,Graduate D,Manual,1,0,5255 Corte Valencia,,Santa Cruz,CA,95062,1 (11) 500 555-0117,Ms.,4,1,0.63394120421317401
352,7478,Casey,,Goel,1973-06-17 00:00:00,S,F,cgoel@humongousinsurance.com,80000,4,4,Graduate D,Management,0,0,2569 Webster Drive,,Lebanon,OR,97355,1 (11) 500 555-0153,Ms.,1,1,0.63394120421317401
353,168,Cedric,,Goel,1964-05-22 00:00:00,S,M,cgoel@margiestravel.com,70000,5,4,Partial Co,Skilled Manual,0,3,8934 Dublin,,Bellingham,WA,98225,1 (11) 500 555-0178,Mr.,1,1,0.56077962044793983
354,2569,Cheryl,,Gomez,1961-02-14 00:00:00,M,F,cgomez@cohovineyard.com,10000,1,0,Partial Co,Manual,1,0,2775 Delta View Ln.,#9,Mill Valley,CA,94941,1 (11) 500 555-0116,Ms.,4,1,0.63394120421317401
356,3038,Carmen,A,Gonzalez,1962-06-09 00:00:00,S,F,cgonzalez@northwindtraders.com,70000,5,4,Graduate D,Professional,0,1,6883 Freda Drive,,Issaquah,WA,98027,532-555-0168,Ms.,1,1,0.55209115098587702
362,6007,Colin,,Guo,1980-07-28 00:00:00,S,M,cguo@northwindtraders.com,20000,0,0,Partial Hi,Manual,0,1,7390 Notre Dame Avenue,,Kirkland,WA,98033,1 (11) 500 555-0131,Mr.,1,1,0.55209115098587702
363,28584876100,Caroline,,Hayes,1962-12-17 00:00:00,S,F,chayes@blueyonderairlines.com,90000,2,0,Bachelors,Professional,0,1,2383 Pepper Drive,,Concord,CA,94519,1 (11) 500 555-0177,Ms.,4,1,0.55209115098587702
365,4334,Carolyn,L,Hernandez,1983-09-13 00:00:00,M,F,chernandez@cohovineyard.com,10000,0,0,Partial Co,Manual,1,1,893 Thornwood Drive,,Long Beach,CA,90802,1 (11) 500 555-0199,Ms.,4,1,0.55209115098587702
366,8962,Craig,G,Hernandez,1970-11-27 00:00:00,S,M,chernandez@northwindtraders.com,50000,0,0,Graduate D,Skilled Manual,0,0,475 Santa Maria,,Everett,WA,98201,261-555-0194,Mr.,1,1,0.63394120421317401
367,20034079551,Charles,E,Hill,1970-10-02 00:00:00,M,M,chill@margiestravel.com,50000,3,3,Bachelors,Skilled Manual,1,1,99300 223rd Southeast,,Bothell,WA,98011,666-555-0180,Mr.,1,1,0.55209115098587702
368,67062623500,Cole,B,Howard,1970-11-12 00:00:00,S,M,choward@litwareinc.com,50000,0,0,Graduate D,Skilled Manual,1,0,3797 Concord Royale,,Portland,OR,97205,608-555-0188,Mr.,1,1,0.63394120421317401
369,6010,Colin,,Hu,1962-03-20 00:00:00,M,M,chu@baldwinmuseumofscience.com,50000,4,0,Graduate D,Skilled Manual,1,0,8735 Golf Club Rd.,,Colma,CA,94014,189-555-0143,Mr.,4,1,0.63394120421317401
370,5608,Clayton,,Hu,1971-02-23 00:00:00,M,M,chu@fineartschool.net,60000,0,0,Graduate D,Professional,1,1,9896 Ida Ave,,Marysville,WA,98270,171-555-0170,Mr.,1,1,0.55209115098587702
371,8512,Curtis,E,Huang,1981-07-05 00:00:00,S,M,chuang@consolidatedmessenger,10000,1,1,High Schoo,Manual,1,0,42500 South Franklin Street,,Michigan City,IN,46360,1 (11) 500 555-0196,Mr.,3,1,0.63394120421317401
374,23111850000,Caleb,,Jai,1960-08-08 00:00:00,M,M,cjai@alpineskihouse.com,40000,1,0,Partial Co,Clerical,1,1,2685 Keith Court,,Colma,CA,94014,208-555-0168,Mr.,4,1,0.55209115098587702
375,159,Cedric,I,Jai,1970-08-14 00:00:00,M,M,cjai@contoso.com,70000,5,0,Graduate D,Professional,1,0,4911 Dubhe Court,,San Gabriel,CA,91776,311-555-0193,Mr.,4,1,0.63394120421317401
376,9809,Corey,,Jai,1968-11-20 00:00:00,S,M,cjai@fineartschool.net,40000,1,0,Bachelors,Skilled Manual,1,0,3774 Napa Court,,Olympia,WA,98501,1 (11) 500 555-0193,Mr.,1,1,0.63394120421317401
377,26005969600,Christian,L,Jai,1970-08-09 00:00:00,S,M,cjai@lucernepublishing.com,120000,0,0,Graduate D,Management,1,3,Sports Store At Park City,,Park City,UT,84098,1 (11) 500 555-0183,Mr.,0,1,0.56077962044793983
379,26233962774,Cameron,J,Jenkins,1977-08-20 00:00:00,S,M,cjenkins@fineartschool.net,50000,1,0,Graduate D,Skilled Manual,1,0,6752 Covington Court,,Lynnwood,WA,98036,616-555-0138,Mr.,1,1,0.63394120421317401
380,4336,Carolyn,L,Jimenez,1946-11-23 00:00:00,S,F,cjimenez@alpineskihouse.com,100000,2,3,Graduate D,Management,1,3,50 Relief Valley Ct,,Colma,CA,94014,561-555-0126,Ms.,4,1,0.56077962044793983
383,9450,Christine,B,Kumar,1962-11-26 00:00:00,S,F,ckumar@proseware.com,40000,1,0,Partial Co,Clerical,1,1,2614 Sandiago Drive,,Lynnwood,WA,98036,433-555-0149,Ms.,1,1,0.55209115098587702
384,9451,Christine,,Lal,1969-09-08 00:00:00,S,F,clal@adatum.com,50000,3,3,Bachelors,Skilled Manual,0,3,1386 Fillet Ave.,,Beverly Hills,CA,90210,608-555-0128,Ms.,4,1,0.56077962044793983
385,156,Cedric,W,Lal,1976-06-07 00:00:00,M,M,clal@blueyonderairlines.com,50000,0,0,Graduate D,Skilled Manual,0,0,2885 Hill Drive,,Concord,CA,94519,382-555-0158,Mr.,4,1,0.63394120421317401
388,3958,Calvin,,Lal,1969-03-09 00:00:00,M,M,clal@margiestravel.com,20000,2,2,High Schoo,Manual,0,1,3589 G Street,,Bremerton,WA,98312,1 (11) 500 555-0174,Mr.,1,1,0.55209115098587702
390,8269,Candice,,Li,1954-10-10 00:00:00,M,F,cli@northwindtraders.com,60000,2,1,Partial Co,Professional,1,1,1274 Marlboro Court,,Issaquah,WA,98027,466-555-0119,Ms.,1,1,0.55209115098587702
393,6992,Candace,R,Lopez,1959-03-11 00:00:00,S,F,clopez@adventure-works.com,40000,1,0,Partial Co,Clerical,0,1,Topanga Plaza,,Canoga Park,CA,91303,948-555-0171,Ms.,4,1,0.55209115098587702
394,9131,Cory,A,Lopez,1971-08-09 00:00:00,M,M,clopez@litwareinc.com,50000,0,0,Partial Co,Skilled Manual,1,1,2590 Wesley Court,,Salem,OR,97301,577-555-0154,Mr.,1,1,0.55209115098587702
395,282,Clarence,E,Lu,1981-06-15 00:00:00,S,M,clu@adatum.com,30000,0,0,Partial Co,Clerical,1,1,2086 Rotherham Dr.,,Berkeley,CA,94704,1 (11) 500 555-0126,Mr.,4,1,0.55209115098587702
396,134,Cedric,I,Lu,1963-08-19 00:00:00,S,M,clu@cohovineyard.com,90000,1,0,Bachelors,Professional,1,1,7178 Cancroft Road,,Newport Beach,CA,92625,1 (11) 500 555-0167,Mr.,4,1,0.55209115098587702
397,5617,Clayton,,Luo,1976-08-04 00:00:00,M,M,cluo@adventure-works.com,40000,2,2,Partial Co,Clerical,1,0,4632 Pleasant Hill Rd,,Chula Vista,CA,91910,1 (11) 500 555-0161,Mr.,4,1,0.63394120421317401
400,287,Clarence,,Ma,1966-02-09 00:00:00,M,M,cma@cohovineyard.com,10000,1,0,Bachelors,Manual,1,0,2559 Gumwood,,Grossmont,CA,91941,1 (11) 500 555-0132,Mr.,4,1,0.63394120421317401
401,9994,Crystal,D,Ma,1975-01-09 00:00:00,S,F,cma@thephone-company.com,50000,1,1,Graduate D,Skilled Manual,0,0,9061 Isabel,,Spokane,WA,99202,624-555-0174,Ms.,1,1,0.63394120421317401
403,81095297336,Cameron,L,Martin,1959-06-24 00:00:00,M,M,cmartin@adventure-works.com,90000,2,1,High Schoo,Professional,0,1,2223 Stillwater Court,,Burlingame,CA,94010,133-555-0115,Mr.,4,1,0.55209115098587702
405,48347579800,Chloe,R,Martinez,1962-10-04 00:00:00,M,F,cmartinez@litwareinc.com,70000,5,4,Graduate D,Professional,1,0,4405 Grant Street,,Salem,OR,97301,231-555-0135,Ms.,1,1,0.63394120421317401
406,3112,Cindy,L,Martinez,1962-12-12 00:00:00,M,F,cmartinez@northwindtraders.com,30000,1,0,Graduate D,Clerical,1,0,S Sound Ctr  Suite 25300,,Lacey,WA,98503,1 (11) 500 555-0176,Ms.,1,1,0.63394120421317401
407,84027729630,Christian,L,Miller,1984-09-22 00:00:00,M,M,cmiller@woodgrovebank.com,10000,0,0,Partial Co,Manual,1,1,8853 Spring Hill Drive,,Downey,CA,90241,1 (11) 500 555-0199,Mr.,4,1,0.55209115098587702
408,6031,Colin,M,Nara,1971-07-18 00:00:00,S,M,cnara@baldwinmuseumofscience.com,50000,0,0,Partial Co,Skilled Manual,0,1,805 Rainier Dr.,,Colma,CA,94014,442-555-0188,Mr.,4,1,0.55209115098587702
411,3765,Cristina,A,Nath,1976-06-25 00:00:00,S,F,cnath@cpandl.com,90000,0,0,Partial Hi,Professional,1,3,3422 Meadowvale Court,,El Cajon,CA,92020,1 (11) 500 555-0115,Ms.,4,1,0.56077962044793983
414,20059083100,Charles,,Nelson,1974-09-06 00:00:00,S,M,cnelson@cohovineyard.com,50000,1,1,Bachelors,Skilled Manual,1,0,4836 Stratton Circle,,Oakland,CA,94611,206-555-0147,Mr.,4,1,0.63394120421317401
416,3962,Calvin,C,Pal,1969-03-23 00:00:00,M,M,cpal@adatum.com,30000,2,2,Partial Co,Clerical,1,1,182 Perry Way,,Berkeley,CA,94704,1 (11) 500 555-0131,Mr.,4,1,0.55209115098587702
